Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7650821,2018-09-06 00:08:40,2018-08-07 15:51:48,61037100,7053343428,61037100,115,2880,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650821,SRX4513754,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632314,SAMN09769935,simple,9606,Homo sapiens,GSM3320321,,,,,,,no,,,,,GEO,SRA754671,,public,A610606FCC4B05A10BE68D6D8E9E7FD1,293CA6BADFD9E37661D7DA10E02C17FB
SRR7650822,2018-09-06 00:08:40,2018-08-07 15:56:05,44930414,5378376477,44930414,119,2278,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650822,SRX4513755,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632315,SAMN09769934,simple,9606,Homo sapiens,GSM3320322,,,,,,,no,,,,,GEO,SRA754671,,public,F5B24BE7AEB152693E2B73EE6C400639,7EFFFD3DFAECE84172CEEF50B76A0207
SRR7650823,2018-09-06 00:08:40,2018-08-07 15:52:40,44556183,5120384917,44556183,114,2210,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650823,SRX4513756,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632316,SAMN09769933,simple,9606,Homo sapiens,GSM3320323,,,,,,,no,,,,,GEO,SRA754671,,public,A7FEC9B08EA7BDC483F335BD981A0B14,12B9CA3E87DCEFEDD4B6246DE74F32A7
SRR7650824,2018-09-06 00:08:40,2018-08-07 15:43:17,34873892,4030392384,34873892,115,1754,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650824,SRX4513757,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632319,SAMN09769932,simple,9606,Homo sapiens,GSM3320324,,,,,,,no,,,,,GEO,SRA754671,,public,E60A5BA0507A6918481F99507F2DDCE8,672478A81D2348C52F47A94405430DD9
SRR7650825,2018-09-06 00:08:40,2018-08-07 15:43:59,36740056,4232722463,36740056,115,1860,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650825,SRX4513758,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632320,SAMN09769931,simple,9606,Homo sapiens,GSM3320325,,,,,,,no,,,,,GEO,SRA754671,,public,FA6BA207B0705044727D4BD2051A9D6A,F3E06F022C9A196FBF6E990AF7A0F7F4
SRR7650826,2018-09-06 00:08:40,2018-08-07 16:09:42,78031848,8907663619,78031848,114,3669,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650826,SRX4513759,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632318,SAMN09769930,simple,9606,Homo sapiens,GSM3320326,,,,,,,no,,,,,GEO,SRA754671,,public,414F8F094FE304F299806D74DA8110AD,4FDC4420DEBCC76C9B85980DD39BD559
SRR7650827,2018-09-06 00:08:40,2018-08-07 15:48:06,49335583,5577302341,49335583,113,2418,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650827,SRX4513760,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632317,SAMN09769929,simple,9606,Homo sapiens,GSM3320327,,,,,,,no,,,,,GEO,SRA754671,,public,356469F1E63411295BF8EF7933B04EA1,CE6DA0C5B4300C5E4A706DF3F43C471E
SRR7650828,2018-09-06 00:08:40,2018-08-07 16:19:10,97624516,11725150743,97624516,120,4789,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650828,SRX4513761,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632321,SAMN09769928,simple,9606,Homo sapiens,GSM3320328,,,,,,,no,,,,,GEO,SRA754671,,public,90CCA8B109A4D975C4F5FA4066A6555E,DDC79A760C3C5745446B5CC6AF62572D
SRR7650829,2018-09-06 00:08:40,2018-08-07 15:41:58,26934248,3265627166,26934248,121,1409,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650829,SRX4513762,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632322,SAMN09769927,simple,9606,Homo sapiens,GSM3320329,,,,,,,no,,,,,GEO,SRA754671,,public,1625CCC6BE801EE6AF3BE6901E0C3766,A2E36CED0D70F694D67C2899D8F1BAE0
SRR7650830,2018-09-06 00:08:40,2018-08-07 15:53:29,49617514,5638484257,49617514,113,2302,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650830,SRX4513763,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632323,SAMN09769926,simple,9606,Homo sapiens,GSM3320330,,,,,,,no,,,,,GEO,SRA754671,,public,650406F99642B1FAE88FF91BB889F249,112F34F178D6C544BB41133B20C687F3
SRR7650831,2018-09-06 00:08:40,2018-08-07 16:09:46,77334005,8720971837,77334005,112,3595,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650831,SRX4513764,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632325,SAMN09769925,simple,9606,Homo sapiens,GSM3320331,,,,,,,no,,,,,GEO,SRA754671,,public,7BF3AACC6A2A3DD354D48CF20B39C5D4,E66B5F1C50CB60BE48B99CEB68D2EE2B
SRR7650832,2018-09-06 00:08:40,2018-08-07 15:59:18,43617942,5085114170,43617942,116,2174,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650832,SRX4513765,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632326,SAMN09769924,simple,9606,Homo sapiens,GSM3320332,,,,,,,no,,,,,GEO,SRA754671,,public,8622D4AE6253ACB86CB699E687CECF88,F42EBE534300B5AC97657A0DB2667528
SRR7650833,2018-09-06 00:08:40,2018-08-07 16:25:53,97807337,11744519821,97807337,120,4827,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650833,SRX4513766,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632324,SAMN09769923,simple,9606,Homo sapiens,GSM3320333,,,,,,,no,,,,,GEO,SRA754671,,public,22F8C9071BFB4AB3E3C435F3E50889C5,727C22CEA39045C3835A7947178C7AE7
SRR7650834,2018-09-06 00:08:40,2018-08-07 16:38:34,121871914,13509140735,121871914,110,5538,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650834,SRX4513767,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632327,SAMN09769922,simple,9606,Homo sapiens,GSM3320334,,,,,,,no,,,,,GEO,SRA754671,,public,53F21752F8DB5C738426187833CA210E,E045BE28B1B0BAC0C18E880A1C66DA14
SRR7650835,2018-09-06 00:08:40,2018-08-07 15:52:42,36929832,4400774400,36929832,119,1968,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650835,SRX4513768,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632328,SAMN09769921,simple,9606,Homo sapiens,GSM3320335,,,,,,,no,,,,,GEO,SRA754671,,public,1588BC36ECD5253B726BD647BB3ACAD1,02DDE96C869EBD89E05F3160B72E37D5
SRR7650836,2018-09-06 00:08:40,2018-08-07 15:57:34,34962910,4155298293,34962910,118,1823,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650836,SRX4513769,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632329,SAMN09769920,simple,9606,Homo sapiens,GSM3320336,,,,,,,no,,,,,GEO,SRA754671,,public,8CDFA25843E85687334E53CDE0CDE906,2A9BD9AB2BB5554D9913E71B8875CF0B
SRR7650837,2018-09-06 00:08:40,2018-08-07 16:34:27,93725437,11420639199,93725437,121,4653,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650837,SRX4513770,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632330,SAMN09769919,simple,9606,Homo sapiens,GSM3320337,,,,,,,no,,,,,GEO,SRA754671,,public,618A27F1FF0D7569D3D3F5AAD59DBC90,2DA652A55CDBD1193D00156D00BD928E
SRR7650838,2018-09-06 00:08:40,2018-08-07 16:17:10,71203190,8203510841,71203190,115,3389,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650838,SRX4513771,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632331,SAMN09769918,simple,9606,Homo sapiens,GSM3320338,,,,,,,no,,,,,GEO,SRA754671,,public,75B6EF13934707EF62B6D06D60960CE6,5B508D514D900336F02CBF52E4DAE0FB
SRR7650839,2018-09-06 00:08:40,2018-08-07 16:22:57,70926956,8358106072,70926956,117,3440,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650839,SRX4513772,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632333,SAMN09769916,simple,9606,Homo sapiens,GSM3320339,,,,,,,no,,,,,GEO,SRA754671,,public,0BC0CADA186478DB570B6EC788013E6B,48D152E18D746472CE81D21199833B9E
SRR7650840,2018-09-06 00:08:40,2018-08-07 16:02:51,36940201,3973574979,36940201,107,1788,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650840,SRX4513773,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632332,SAMN09769915,simple,9606,Homo sapiens,GSM3320340,,,,,,,no,,,,,GEO,SRA754671,,public,66F1BEDE5BFB9669116D03F4D09A958C,DD56361F3D3024B92A972A33441A9171
SRR7650841,2018-09-06 00:08:40,2018-08-07 16:14:29,52805019,6534802155,52805019,123,2804,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650841,SRX4513774,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632334,SAMN09769914,simple,9606,Homo sapiens,GSM3320341,,,,,,,no,,,,,GEO,SRA754671,,public,831157EFE328CCD4FFEF9A640E72E42D,B65A3782F6C7023CEAB6B835814392EB
SRR7650842,2018-09-06 00:08:41,2018-08-07 16:25:31,71541509,8695603454,71541509,121,3647,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650842,SRX4513775,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632335,SAMN09769901,simple,9606,Homo sapiens,GSM3320342,,,,,,,no,,,,,GEO,SRA754671,,public,C65B6AF0A6A108674F4692D2A1A697A6,67050649FDEFDE857109AD4C3D700627
SRR7650843,2018-09-06 00:08:41,2018-08-07 16:09:22,53180190,6201074919,53180190,116,2656,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650843,SRX4513776,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632336,SAMN09769900,simple,9606,Homo sapiens,GSM3320343,,,,,,,no,,,,,GEO,SRA754671,,public,6813094E50AF6811BD3D8C79893CCFDC,48EB84FE7C3B4FE22B1063E7FD420378
SRR7650729,2018-09-06 00:08:37,2018-08-07 15:29:38,58632298,7671684082,58632298,130,3085,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650729,SRX4513662,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632222,SAMN09769836,simple,9606,Homo sapiens,GSM3320229,,,,,,,no,,,,,GEO,SRA754671,,public,0ADD1E1148119E7DA7B2247A5367BEBA,6AC1E64BFAD32D2FA9AC890B5CB77A9B
SRR7650730,2018-09-06 00:08:37,2018-08-07 15:40:12,67191675,8755083677,67191675,130,3520,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650730,SRX4513663,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632224,SAMN09769835,simple,9606,Homo sapiens,GSM3320230,,,,,,,no,,,,,GEO,SRA754671,,public,7E971F1C44C617584A9448468ABC7DA0,9D4882137D9F01CC4453F238592B8A0C
SRR7650731,2018-09-06 00:08:37,2018-08-07 15:51:50,64393396,8483939942,64393396,131,3435,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650731,SRX4513664,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632223,SAMN09769834,simple,9606,Homo sapiens,GSM3320231,,,,,,,no,,,,,GEO,SRA754671,,public,AC8D8C700B42F344F7052027C85F2FE5,BBFA79DC3DF482DD2B0C27921E7C2322
SRR7650732,2018-09-06 00:08:37,2018-08-07 15:40:16,59997097,7895482240,59997097,131,3179,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650732,SRX4513665,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632225,SAMN09769833,simple,9606,Homo sapiens,GSM3320232,,,,,,,no,,,,,GEO,SRA754671,,public,F54E11D00A8B3EDA0B6F1AC8EB83D29B,30A4F2D6AB4C2CDDA11709B0812DDBA3
SRR7650733,2018-09-06 00:08:37,2018-08-07 15:33:01,53282705,7063118195,53282705,132,2872,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650733,SRX4513666,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632226,SAMN09769832,simple,9606,Homo sapiens,GSM3320233,,,,,,,no,,,,,GEO,SRA754671,,public,0518DC6E56980F4574C4282A5E4AA409,F13DB39A665B01306AD6DC2A299CD70F
SRR7650734,2018-09-06 00:08:37,2018-08-07 15:39:52,70810438,9335521479,70810438,131,3788,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650734,SRX4513667,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632227,SAMN09769831,simple,9606,Homo sapiens,GSM3320234,,,,,,,no,,,,,GEO,SRA754671,,public,DAE290E7EBC83504870633C3334186EE,A715C5B01F8D575EBA7FA2A4246771E5
SRR7650735,2018-09-06 00:08:37,2018-08-07 15:38:23,66586434,8705610661,66586434,130,3489,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650735,SRX4513668,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632228,SAMN09769830,simple,9606,Homo sapiens,GSM3320235,,,,,,,no,,,,,GEO,SRA754671,,public,BAB91366ABC119C46A896F27A00C9A4C,9B738EFB2EB8F697E5710EDD53DE856E
SRR7650736,2018-09-06 00:08:37,2018-08-07 15:38:40,63604408,8457505958,63604408,132,3499,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650736,SRX4513669,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632230,SAMN09769829,simple,9606,Homo sapiens,GSM3320236,,,,,,,no,,,,,GEO,SRA754671,,public,E91A7F54F9B5D024054051FC9CE4A443,4A92354619362D61527FC4AAC0E0FF07
SRR7650737,2018-09-06 00:08:37,2018-08-07 15:56:26,66239789,8763932696,66239789,132,3613,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650737,SRX4513670,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632229,SAMN09769828,simple,9606,Homo sapiens,GSM3320237,,,,,,,no,,,,,GEO,SRA754671,,public,4AC96D465D68E5C2BF558BB8C13C96FD,08C9BF2C69D01AB3173B96C833ECDA4C
SRR7650738,2018-09-06 00:08:37,2018-08-07 15:32:19,56974078,7167055885,56974078,125,2971,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650738,SRX4513671,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632234,SAMN09769827,simple,9606,Homo sapiens,GSM3320238,,,,,,,no,,,,,GEO,SRA754671,,public,415593EA44EE3766B47F8F93F0F0A025,6ED1218B79F4285CAAED4D4F5E12ABFC
SRR7650739,2018-09-06 00:08:37,2018-08-07 15:32:58,52373408,6503996604,52373408,124,2691,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650739,SRX4513672,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632243,SAMN09769826,simple,9606,Homo sapiens,GSM3320239,,,,,,,no,,,,,GEO,SRA754671,,public,CC1EBA17DDB98A4A8F04B02EE3E0667E,30958D6D4093860387B75B5A638B4159
SRR7650740,2018-09-06 00:08:37,2018-08-07 15:42:49,71486416,9283041286,71486416,129,3841,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650740,SRX4513673,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632231,SAMN09769825,simple,9606,Homo sapiens,GSM3320240,,,,,,,no,,,,,GEO,SRA754671,,public,6680C76726B4F9611EEA1917175390FA,58E9A49697FC7EF7F512C6432CD81A54
SRR7650741,2018-09-06 00:08:37,2018-08-07 15:35:41,69189965,9342857658,69189965,135,3848,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650741,SRX4513674,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632232,SAMN09769824,simple,9606,Homo sapiens,GSM3320241,,,,,,,no,,,,,GEO,SRA754671,,public,BF6B134C8F9424D969B30398431F3D13,682170AA0CCBC8CCFAAB47870C9A4800
SRR7650742,2018-09-06 00:08:37,2018-08-07 15:20:37,36090309,4317310246,36090309,119,1793,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650742,SRX4513675,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632233,SAMN09769823,simple,9606,Homo sapiens,GSM3320242,,,,,,,no,,,,,GEO,SRA754671,,public,309E9B7BF0C119E8C0B6D7DBD8479975,C8055AB4F7EA4699264A9379C55FC796
SRR7650743,2018-09-06 00:08:37,2018-08-07 15:34:26,58578074,7205678441,58578074,123,2964,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650743,SRX4513676,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632247,SAMN09769822,simple,9606,Homo sapiens,GSM3320243,,,,,,,no,,,,,GEO,SRA754671,,public,AB365AB128967B1E7EAF3848E9601324,0E6DFC7EF7FB77BEBF648745F9FF147F
SRR7650744,2018-09-06 00:08:37,2018-08-07 15:31:08,57800485,7812602295,57800485,135,3182,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650744,SRX4513677,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632249,SAMN09769821,simple,9606,Homo sapiens,GSM3320244,,,,,,,no,,,,,GEO,SRA754671,,public,310E2BF2A4AF29CAE2338A1AFCC1AC57,3E32042965BD42425FC8158BA161E31C
SRR7650745,2018-09-06 00:08:37,2018-08-07 15:30:58,52775093,6907430100,52775093,130,2803,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650745,SRX4513678,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632235,SAMN09769820,simple,9606,Homo sapiens,GSM3320245,,,,,,,no,,,,,GEO,SRA754671,,public,60234F5C6068C6632318088ACAE6A16F,DE54951DEF2100AC1CDFC2C48CE292C8
SRR7650746,2018-09-06 00:08:37,2018-08-07 15:37:38,58286087,7616788404,58286087,130,3065,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650746,SRX4513679,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632236,SAMN09769819,simple,9606,Homo sapiens,GSM3320246,,,,,,,no,,,,,GEO,SRA754671,,public,E4E75EE382EACD24B1D1E38748B08E8B,886D6B57034942896C1367F1ECA472E0
SRR7650747,2018-09-06 00:08:37,2018-08-07 15:37:40,65512651,7980282604,65512651,121,3291,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650747,SRX4513680,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632237,SAMN09769818,simple,9606,Homo sapiens,GSM3320247,,,,,,,no,,,,,GEO,SRA754671,,public,962089933F260340C8F154A2082FE30C,0DCD81BB35A70207C83B41D435A083A3
SRR7650748,2018-09-06 00:08:37,2018-08-07 15:31:28,53258609,6170951414,53258609,115,2550,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650748,SRX4513681,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632238,SAMN09769817,simple,9606,Homo sapiens,GSM3320248,,,,,,,no,,,,,GEO,SRA754671,,public,5A0706E00CC5514744C9ADB19DC311A2,07C782BB6E840164B6617465120E9C9E
SRR7650749,2018-09-06 00:08:37,2018-08-07 15:28:55,41733928,5289305637,41733928,126,2176,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650749,SRX4513682,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632239,SAMN09769816,simple,9606,Homo sapiens,GSM3320249,,,,,,,no,,,,,GEO,SRA754671,,public,E18F5194DD48D65352B155134227B65B,5AE4737D25119796E66DC0551CD1B9B7
SRR7650750,2018-09-06 00:08:38,2018-08-07 15:24:27,37482480,4591000527,37482480,122,1866,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650750,SRX4513683,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632240,SAMN09769815,simple,9606,Homo sapiens,GSM3320250,,,,,,,no,,,,,GEO,SRA754671,,public,078E366D8AFE45502866180084FCF5A0,D5B1724DAF36B015BE96511003D819E4
SRR7650751,2018-09-06 00:08:38,2018-08-07 15:42:07,76594972,10267057059,76594972,134,4173,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650751,SRX4513684,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632241,SAMN09769814,simple,9606,Homo sapiens,GSM3320251,,,,,,,no,,,,,GEO,SRA754671,,public,81A412770B20EC7C9AFDD03F17C98CA7,4DE47FC325ECEEE1E7E3AC873383F354
SRR7650752,2018-09-06 00:08:38,2018-08-07 15:37:52,60166622,7936679262,60166622,131,3221,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650752,SRX4513685,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632242,SAMN09769963,simple,9606,Homo sapiens,GSM3320252,,,,,,,no,,,,,GEO,SRA754671,,public,9391730C882891C3B09A9FA8388DAC71,320286E31F2F88C7FB42F882CB339ECB
SRR7650753,2018-09-06 00:08:38,2018-08-07 15:35:22,62010110,8169687873,62010110,131,3324,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650753,SRX4513686,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632244,SAMN09769962,simple,9606,Homo sapiens,GSM3320253,,,,,,,no,,,,,GEO,SRA754671,,public,B28F515CFD8A3DFA3CA08EEA4DCA2BB9,731AFF8B58737B64623F2A9C158BE1A0
SRR7650754,2018-09-06 00:08:38,2018-08-07 15:42:37,70999038,9269036496,70999038,130,3739,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/007471/SRR7650754,SRX4513687,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP156496,PRJNA484801,,484801,SRS3632245,SAMN09769813,simple,9606,Homo sapiens,GSM3320254,,,,,,,no,,,,,GEO,SRA754671,,public,EADBED5D969FA2FB618D00CA4759D810,60A70DB1A308C42E707D4A846B0BDAD6
